"","outbreak_id","species","affected"
"4664","2008/1347_1","cows","0"
"4665","2008/1346_1","cows","2"
"4666","2008/17_3","cows","1"
"4667","2008/1345_1","sheep","1"
"4668","2008/1344_1","cows","0"
"4669","2008/1343_1","cows","0"
"4670","2008/1342_1","cows","0"
"4671","2008/1341_1","cows","0"
"4672","2008/1340_1","cows","0"
"4673","2008/1339_1","cows","0"
"4674","2008/1338_1","cows","0"
"4675","2008/1337_1","cows","0"
"4676","2008/1336_1","cows","0"
"4677","2008/1336_1","sheep","3"
"4678","2008/1335_1","sheep","1"
"4679","2008/1334_1","cows","0"
"4680","2008/1333_1","cows","0"
"4681","2008/1332_1","cows","0"
"4682","2008/1332_1","sheep","2"
"4683","2008/1331_1","cows","0"
"4684","2008/1330_1","sheep","6"
"4685","2008/1329_1","sheep","3"
"4686","2008/1328_1","cows","0"
"4687","2008/1328_1","sheep","1"
"4688","2008/1327_1","cows","0"
"4689","2008/1327_1","goats","1"
"4690","2008/1326_1","cows","0"
"4691","2008/1326_1","sheep","1"
"4692","2008/1325_1","sheep","1"
"4693","2008/1324_1","cows","0"
"4694","2008/1324_1","sheep","1"
"4695","2008/1323_1","cows","0"
"4696","2008/1323_1","sheep","1"
"4697","2008/1322_1","goats","0"
"4698","2008/1322_1","sheep","2"
"4699","2008/1321_1","cows","0"
"4700","2008/1320_1","cows","0"
"4701","2008/1319_1","cows","0"
"4702","2008/1318_1","cows","0"
"4703","2008/1317_1","cows","0"
"4704","2008/1316_1","cows","0"
"4705","2008/1315_1","cows","0"
"4706","2008/1314_1","cows","0"
"4707","2008/1313_1","sheep","0"
"4708","2008/1312_1","sheep","0"
"4709","2008/1311_1","cows","0"
"4710","2008/1310_1","cows","0"
"4711","2008/1309_1","sheep","0"
"4712","2008/1308_1","cows","0"
"4713","2008/1307_1","cows","0"
"4714","2008/1306_1","cows","0"
"4715","2008/1305_1","cows","0"
"4716","2008/1304_1","sheep","0"
"4717","2008/1303_1","cows","0"
"4718","2008/1302_1","cows","0"
"4719","2008/1301_1","cows","0"
"4720","2008/1300_1","cows","0"
"4721","2008/1299_1","cows","0"
"4722","2008/1298_1","cows","0"
"4723","2008/1297_1","cows","0"
"4724","2008/1296_1","cows","0"
"4725","2008/1295_1","cows","0"
"4726","2008/1294_1","cows","0"
"4727","2008/1293_1","cows","0"
"4728","2008/1292_1","cows","0"
"4729","2008/1291_1","cows","0"
"4730","2008/1290_1","cows","0"
"4731","2008/1289_1","sheep","0"
"4732","2008/1288_1","cows","0"
"4733","2008/1287_1","cows","0"
"4734","2008/1286_1","cows","0"
"4735","2008/1285_1","cows","0"
"4736","2008/1284_1","cows","0"
"4737","2008/1283_1","cows","0"
"4738","2008/1282_1","cows","0"
"4739","2008/1281_1","cows","0"
"4740","2008/1280_1","cows","0"
"4741","2008/1279_1","sheep","0"
"4742","2008/1278_1","sheep","0"
"4743","2008/1277_1","sheep","0"
"4744","2008/1276_1","sheep","0"
"4745","2008/1275_1","sheep","0"
"4746","2008/1274_1","cows","0"
"4747","2008/1273_1","cows","0"
"4748","2008/1272_1","cows","0"
"4749","2008/1271_1","cows","0"
"4750","2008/1270_1","cows","0"
"4751","2008/1269_1","cows","0"
"4752","2008/1268_1","cows","0"
"4753","2008/1267_1","cows","0"
"4754","2008/1265_1","sheep","0"
"4755","2008/1264_1","sheep","0"
"4756","2008/1263_1","sheep","0"
"4757","2008/1262_1","sheep","0"
"4758","2008/1261_1","cows","0"
"4759","2008/1260_1","cows","0"
"4760","2008/1259_1","cows","0"
"4761","2008/1258_1","cows","0"
"4762","2008/1257_1","cows","0"
"4763","2008/1256_1","cows","0"
"4764","2008/1255_1","cows","0"
"4765","2008/1254_1","cows","0"
"4766","2008/1253_1","cows","0"
"4767","2008/1252_1","cows","0"
"4768","2008/1251_1","cows","0"
"4769","2008/1250_1","cows","0"
"4770","2008/1249_1","cows","0"
"4771","2008/1248_1","cows","0"
"4772","2008/1247_1","cows","0"
"4773","2008/1246_1","cows","0"
"4774","2008/1245_1","cows","0"
"4775","2008/1244_1","cows","0"
"4776","2008/1243_1","cows","0"
"4777","2008/1242_1","cows","0"
"4778","2008/1241_1","cows","0"
"4779","2008/1240_1","cows","0"
"4780","2008/1239_1","cows","0"
"4781","2008/1238_1","cows","0"
"4782","2008/1237_1","cows","0"
"4783","2008/1236_1","cows","0"
"4784","2008/1235_1","cows","0"
"4785","2008/1234_1","cows","0"
"4786","2008/1233_1","cows","0"
"4787","2008/1232_1","cows","0"
"4788","2008/1231_1","cows","0"
"4789","2008/1230_1","cows","0"
"4790","2008/1229_1","cows","0"
"4791","2008/1228_1","cows","0"
"4792","2008/1227_1","cows","0"
"4793","2008/1226_1","cows","0"
"4794","2008/1225_1","cows","0"
"4795","2008/1224_1","sheep","8"
"4796","2008/1223_1","sheep","17"
"4797","2008/1222_1","cows","0"
"4798","2008/1221_1","cows","0"
"4799","2008/1219_1","cows","0"
"4800","2008/1218_1","cows","0"
"4801","2008/1217_1","cows","1"
"4802","2008/1216_1","sheep","6"
"4803","2008/1215_1","sheep","3"
"4804","2008/1214_1","cows","0"
"4805","2008/1213_1","cows","0"
"4806","2008/1212_1","sheep","2"
"4807","2008/1211_1","cows","0"
"4808","2008/18_3","cows","1"
"4809","2008/1210_1","cows","0"
"4810","2008/1209_1","cows","0"
"4811","2008/1208_1","cows","0"
"4812","2008/1208_1","sheep","19"
"4813","2008/1207_1","cows","1"
"4814","2008/1206_1","cows","0"
"4815","2008/1205_1","cows","0"
"4816","2008/1204_1","sheep","4"
"4817","2008/1203_1","sheep","1"
"4818","2008/1202_1","sheep","18"
"4819","2008/1201_1","sheep","47"
"4820","2008/1200_1","goats","abr-75"
"4821","2008/1199_1","sheep","1"
"4822","2008/1196_1","sheep","9"
"4823","2008/1195_1","sheep","20"
"4824","2008/1194_1","cows","0"
"4825","2008/1193_1","goats","0"
"4826","2008/1193_1","sheep","1"
"4827","2008/1192_1","cows","0"
"4828","2008/1191_1","cows","0"
"4829","2008/1190_1","cows","0"
"4830","2008/1190_1","sheep","1"
"4831","2008/1189_1","sheep","1"
"4832","2008/1188_1","sheep","1"
"4833","2008/1187_1","cows","0"
"4834","2008/1187_1","sheep","4"
"4835","2008/1186_1","sheep","6"
"4836","2008/1185_1","sheep","1"
"4837","2008/1184_1","sheep","5"
"4838","2008/1183_1","cows","1"
"4839","2008/1182_1","sheep","1"
"4840","2008/1181_1","sheep","1"
"4841","2008/1180_1","sheep","3"
"4842","2008/1179_1","sheep","1"
"4843","2008/1178_1","cows","0"
"4844","2008/1177_1","cows","0"
"4845","2008/1176_1","sheep","1"
"4846","2008/1175_1","cows","0"
"4847","2008/1175_1","sheep","1"
"4848","2008/1174_1","goats","0"
"4849","2008/1174_1","sheep","1"
"4850","2008/1173_1","sheep","1"
"4851","2008/1172_1","cows","0"
"4852","2008/1172_1","sheep","1"
"4853","2008/1171_1","sheep","3"
"4854","2008/1170_1","goats","1"
"4855","2008/1169_1","cows","0"
"4856","2008/1169_1","sheep","1"
"4857","2008/1168_1","cows","0"
"4858","2008/1168_1","sheep","1"
"4859","2008/1167_1","sheep","17"
"4860","2008/1166_1","cows","0"
"4861","2008/1165_1","cows","0"
"4862","2008/1164_1","cows","0"
"4863","2008/1163_1","sheep","1"
"4864","2008/1162_1","cows","0"
"4865","2008/1162_1","sheep","1"
"4866","2008/1158_1","cows","1"
"4867","2008/1161_1","cows","0"
"4868","2008/1160_1","cows","0"
"4869","2008/1160_1","sheep","1"
"4870","2008/1159_1","cows","0"
"4871","2008/1159_1","sheep","1"
"4872","2008/1157_1","cows","0"
"4873","2008/1156_1","cows","0"
"4874","2008/1155_1","cows","0"
"4875","2008/1154_1","cows","0"
"4876","2008/1153_1","cows","0"
"4877","2008/1152_1","cows","0"
"4878","2008/1151_1","cows","0"
"4879","2008/1150_1","cows","0"
"4880","2008/1149_1","cows","0"
"4881","2008/1148_1","cows","0"
"4882","2008/1147_1","cows","0"
"4883","2008/1146_1","cows","0"
"4884","2008/1145_1","cows","0"
"4885","2008/1144_1","cows","0"
"4886","2008/1143_1","cows","0"
"4887","2008/1142_1","cows","0"
"4888","2008/1141_1","cows","0"
"4889","2008/1140_1","cows","0"
"4890","2008/1139_1","cows","0"
"4891","2008/1138_1","cows","0"
"4892","2008/1137_1","cows","0"
"4893","2008/1136_1","cows","0"
"4894","2008/1135_1","cows","2"
"4895","2008/1134_1","cows","1"
"4896","2008/1133_1","cows","0"
"4897","2008/1132_1","cows","0"
"4898","2008/1131_1","cows","0"
"4899","2008/1130_1","cows","0"
"4900","2008/1129_1","cows","0"
"4901","2008/1128_1","cows","0"
"4902","2008/1127_1","cows","0"
"4903","2008/1126_1","cows","0"
"4904","2008/1125_1","cows","0"
"4905","2008/1124_1","cows","0"
"4906","2008/1123_1","cows","0"
"4907","2008/1122_1","cows","0"
"4908","2008/1121_1","sheep","2"
"4909","2008/1112_1","sheep","1"
"4910","2008/1120_1","cows","0"
"4911","2008/1119_1","cows","0"
"4912","2008/1118_1","cows","0"
"4913","2008/1118_1","sheep","5"
"4914","2008/1117_1","goats","0"
"4915","2008/1117_1","sheep","4"
"4916","2008/1116_1","cows","0"
"4917","2008/1116_1","goats","1"
"4918","2008/1115_1","cows","1"
"4919","2008/1114_1","sheep","1"
"4920","2008/1113_1","sheep","4"
"4921","2008/1111_1","sheep","1"
"4922","2008/1110_1","sheep","1"
"4923","2008/1109_1","cows","0"
"4924","2008/1108_1","cows","0"
"4925","2008/1107_1","sheep","5"
"4926","2008/1106_1","sheep","1"
"4927","2008/1105_1","sheep","3"
"4928","2008/1104_1","sheep","6"
"4929","2008/1103_1","sheep","3"
"4930","2008/1102_1","cows","0"
"4931","2008/1101_1","cows","0"
"4932","2008/1100_1","cows","0"
"4933","2008/1099_1","cows","0"
"4934","2008/1098_1","cows","5"
"4935","2008/1097_1","cows","0"
"4936","2008/1096_1","cows","0"
"4937","2008/1095_1","cows","0"
"4938","2008/1094_1","cows","0"
"4939","2008/1093_1","cows","1"
"4940","2008/1092_1","cows","0"
"4941","2008/1091_1","cows","0"
"4942","2008/1090_1","cows","0"
"4943","2008/1089_1","cows","0"
"4944","2008/1088_1","cows","0"
"4945","2008/1087_1","cows","1"
"4946","2008/1086_1","cows","0"
"4947","2008/1085_1","cows","0"
"4948","2008/1084_1","cows","0"
"4949","2008/1083_1","cows","5"
"4950","2008/1082_1","cows","0"
"4951","2008/1081_1","cows","0"
"4952","2008/1079_1","cows","0"
"4953","2008/1078_1","cows","0"
"4954","2008/1077_1","cows","0"
"4955","2008/1076_1","cows","0"
"4956","2008/1075_1","cows","0"
"4957","2008/1074_1","cows","0"
"4958","2008/1073_1","cows","0"
"4959","2008/1072_1","cows","0"
"4960","2008/1071_1","cows","1"
"4961","2008/1070_1","cows","0"
"4962","2008/1069_1","cows","0"
"4963","2008/1068_1","cows","0"
"4964","2008/1067_1","cows","0"
"4965","2008/1066_1","cows","0"
"4966","2008/1065_1","cows","0"
"4967","2008/1064_1","cows","0"
"4968","2008/1063_1","cows","0"
"4969","2008/1062_1","cows","0"
"4970","2008/1061_1","cows","0"
"4971","2008/1060_1","sheep","0"
"4972","2008/1059_1","cows","0"
"4973","2008/1058_1","cows","0"
"4974","2008/1057_1","cows","0"
"4975","2008/1056_1","cows","0"
"4976","2008/1055_1","cows","0"
"4977","2008/1054_1","cows","0"
"4978","2008/1053_1","cows","0"
"4979","2008/1051_1","cows","0"
"4980","2008/1050_1","cows","0"
"4981","2008/1047_1","cows","0"
"4982","2008/1049_1","cows","0"
"4983","2008/1048_1","sheep","0"
"4984","2008/1046_1","cows","0"
"4985","2008/1044_1","cows","0"
"4986","2008/1043_1","cows","0"
"4987","2008/1042_1","cows","0"
"4988","2008/1041_1","cows","0"
"4989","2008/1040_1","cows","0"
"4990","2008/1039_1","cows","0"
"4991","2008/1038_1","cows","0"
"4992","2008/1037_1","cows","0"
"4993","2008/1036_1","cows","0"
"4994","2008/1035_1","cows","0"
"4995","2008/1034_1","sheep","0"
"4996","2008/1032_1","sheep","0"
"4997","2008/1026_1","sheep","2"
"4998","2008/1027_1","sheep","2"
"4999","2008/1025_1","cows","0"
"5000","2008/1024_1","sheep","0"
"5001","2008/1023_1","sheep","0"
"5002","2008/1022_1","sheep","0"
"5003","2008/1021_1","cows","0"
"5004","2008/1020_1","cows","0"
"5005","2008/1019_1","cows","0"
"5006","2008/1018_1","sheep","17"
"5007","2008/1017_1","cows","0"
"5008","2008/1016_1","sheep","2"
"5009","2008/1015_1","cows","2"
"5010","2008/1014_1","cows","0"
"5011","2008/1013_1","cows","0"
"5012","2008/1012_1","cows","1"
"5013","2008/1011_1","cows","4"
"5014","2008/1010_1","sheep","7"
"5015","2008/1009_1","cows","0"
"5016","2008/1008_1","cows","0"
"5017","2008/1007_1","sheep","0"
"5018","2008/1006_1","cows","0"
"5019","2008/1005_1","cows","0"
"5020","2008/1004_1","cows","0"
"5021","2008/1003_1","cows","0"
"5022","2008/1002_1","cows","0"
"5023","2008/1001_1","cows","0"
"5024","2008/1000_1","cows","0"
"5025","2008/999_1","cows","0"
"5026","2008/998_1","cows","0"
"5027","2008/997_1","cows","0"
"5028","2008/996_1","cows","0"
"5029","2008/995_1","cows","0"
"5030","2008/994_1","cows","0"
"5031","2008/993_1","cows","0"
"5032","2008/992_1","sheep","2"
"5033","2008/991_1","sheep","7"
"5034","2008/990_1","sheep","5"
"5035","2008/989_1","sheep","4"
"5036","2008/988_1","sheep","25"
"5037","2008/987_1","sheep","1"
"5038","2008/986_1","cows","1"
"5039","2008/985_1","cows","2"
"5040","2008/984_1","cows","2"
"5041","2008/983_1","cows","3"
"5042","2008/982_1","cows","2"
"5043","2008/981_1","cows","2"
"5044","2008/980_1","cows","2"
"5045","2008/979_1","cows","2"
"5046","2008/978_1","cows","1"
"5047","2008/977_1","sheep","1"
"5048","2008/976_1","cows","2"
"5049","2008/975_1","cows","1"
"5050","2008/974_1","cows","1"
"5051","2008/973_1","cows","1"
"5052","2008/972_1","cows","1"
"5053","2008/971_1","cows","2"
"5054","2008/970_1","cows","1"
"5055","2008/969_1","cows","1"
"5056","2008/968_1","cows","1"
"5057","2008/967_1","cows","0"
"5058","2008/966_1","cows","1"
"5059","2008/965_1","cows","0"
"5060","2008/964_1","cows","0"
"5061","2008/963_1","cows","0"
"5062","2008/962_1","cows","1"
"5063","2008/961_1","cows","1"
"5064","2008/960_1","cows","1"
"5065","2008/959_1","cows","0"
"5066","2008/958_1","cows","1"
"5067","2008/957_1","cows","1"
"5068","2008/956_1","cows","10"
"5069","2008/955_1","cows","1"
"5070","2008/954_1","cows","2"
"5071","2008/953_1","cows","1"
"5072","2008/952_1","cows","0"
"5073","2008/951_1","cows","1"
"5074","2008/950_1","cows","1"
"5075","2008/949_1","cows","0"
"5076","2008/948_1","cows","0"
"5077","2008/947_1","sheep","1"
"5078","2008/946_1","cows","0"
"5079","2008/945_1","cows","0"
"5080","2008/944_1","cows","0"
"5081","2008/943_1","cows","1"
"5082","2008/942_1","cows","0"
"5083","2008/941_1","cows","21"
"5084","2008/940_1","cows","0"
"5085","2008/939_1","cows","0"
"5086","2008/938_1","cows","0"
"5087","2008/937_1","cows","1"
"5088","2008/936_1","cows","0"
"5089","2008/935_1","cows","0"
"5090","2008/934_1","cows","0"
"5091","2008/933_1","cows","0"
"5092","2008/932_1","cows","0"
"5093","2008/931_1","cows","0"
"5094","2008/930_1","cows","2"
"5095","2008/929_1","cows","4"
"5096","2008/928_1","cows","2"
"5097","2008/927_1","cows","1"
"5098","2008/926_1","cows","2"
"5099","2008/925_1","cows","1"
"5100","2008/924_1","cows","3"
"5101","2008/923_1","sheep","3"
"5102","2008/922_1","sheep","1"
"5103","2008/921_1","sheep","1"
"5104","2008/920_1","sheep","1"
"5105","2008/919_1","sheep","5"
"5106","2008/918_1","cows","1"
"5107","2008/917_1","cows","3"
"5108","2008/916_1","cows","2"
"5109","2008/915_1","cows","1"
"5110","2008/914_1","cows","2"
"5111","2008/913_1","cows","01-mar"
"5112","2008/912_1","cows","1"
"5113","2008/911_1","cows","1"
"5114","2008/910_1","cows","1"
"5115","2008/909_1","cows","1"
"5116","2008/908_1","cows","1"
"5117","2008/907_1","cows","1"
"5118","2008/906_1","cows","0"
"5119","2008/905_1","cows","8"
"5120","2008/904_1","cows","1"
"5121","2008/903_1","cows","1"
"5122","2008/902_1","cows","1"
"5123","2008/901_1","cows","8"
"5124","2008/900_1","cows","2"
"5125","2008/899_1","cows","2"
"5126","2008/898_1","cows","1"
"5127","2008/897_1","cows","1"
"5128","2008/896_1","cows","1"
"5129","2008/895_1","cows","1"
"5130","2008/894_1","cows","1"
"5131","2008/893_1","cows","3"
"5132","2008/892_1","cows","13"
"5133","2008/891_1","cows","5"
"5134","2008/890_1","cows","2"
"5135","2008/889_1","cows","2"
"5136","2008/888_1","cows","2"
"5137","2008/887_1","cows","2"
"5138","2008/886_1","cows","3"
"5139","2008/885_1","cows","6"
"5140","2008/884_1","cows","2"
"5141","2008/883_1","cows","1"
"5142","2008/882_1","cows","2"
"5143","2008/881_1","cows","2"
"5144","2008/880_1","cows","1"
"5145","2008/879_1","sheep","1"
"5146","2008/878_1","sheep","1"
"5147","2008/877_1","cows","1"
"5148","2008/876_1","cows","2"
"5149","2008/875_1","sheep","5"
"5150","2008/874_1","cows","3"
"5151","2008/873_1","sheep","4"
"5152","2008/872_1","cows","1"
"5153","2008/871_1","cows","2"
"5154","2008/870_1","sheep","1"
"5155","2008/869_1","sheep","7"
"5156","2008/868_1","sheep","1"
"5157","2008/867_1","cows","1"
"5158","2008/866_1","sheep","15"
"5159","2008/865_1","sheep","25"
"5160","2008/864_1","cows","0"
"5161","2008/863_1","cows","0"
"5162","2008/862_1","cows","0"
"5163","2008/861_1","cows","0"
"5164","2008/860_1","cows","0"
"5165","2008/859_1","cows","0"
"5166","2008/858_1","sheep","5"
"5167","2008/857_1","cows","0"
"5168","2008/856_1","cows","3"
"5169","2008/855_1","cows","1"
"5170","2008/854_1","cows","3"
"5171","2008/853_1","cows","1"
"5172","2008/852_1","cows","2"
"5173","2008/851_1","cows","1"
"5174","2008/850_1","cows","1"
"5175","2008/849_1","sheep","2"
"5176","2008/848_1","sheep","12"
"5177","2008/847_1","cows","1"
"5178","2008/846_1","cows","02-mar"
"5179","2008/845_1","sheep","1"
"5180","2008/844_1","sheep","1"
"5181","2008/843_1","cows","0"
"5182","2008/842_1","cows","1"
"5183","2008/841_1","cows","1"
"5184","2008/840_1","sheep","4"
"5185","2008/839_1","sheep","1"
"5186","2008/838_1","sheep","1"
"5187","2008/837_1","sheep","8"
"5188","2008/836_1","cows","1"
"5189","2008/835_1","cows","2"
"5190","2008/834_1","cows","2"
"5191","2008/833_1","sheep","1"
"5192","2008/832_1","sheep","1"
"5193","2008/831_1","cows","0"
"5194","2008/830_1","cows","0"
"5195","2008/829_1","cows","0"
"5196","2008/828_1","cows","0"
"5197","2008/827_1","cows","0"
"5198","2008/826_1","cows","0"
"5199","2008/825_1","cows","0"
"5200","2008/824_1","cows","0"
"5201","2008/823_1","cows","0"
"5202","2008/822_1","sheep","16"
"5203","2008/821_1","cows","0"
"5204","2008/820_1","cows","0"
"5205","2008/819_1","sheep","4"
"5206","2008/818_1","cows","1"
"5207","2008/817_1","cows","1"
"5208","2008/816_1","cows","1"
"5209","2008/815_1","cows","2"
"5210","2008/814_1","cows","1"
"5211","2008/813_1","cows","1"
"5212","2008/812_1","cows","1"
"5213","2008/811_1","cows","1"
"5214","2008/810_1","cows","4"
"5215","2008/809_1","cows","4"
"5216","2008/808_1","cows","11"
"5217","2008/807_1","cows","2"
"5218","2008/806_1","cows","1"
"5219","2008/805_1","cows","1"
"5220","2008/804_1","cows","0"
"5221","2008/803_1","cows","0"
"5222","2008/802_1","cows","0"
"5223","2008/801_1","cows","0"
"5224","2008/800_1","cows","0"
"5225","2008/799_1","sheep","23"
"5226","2008/798_1","cows","1"
"5227","2008/797_1","cows","0"
"5228","2008/796_1","cows","0"
"5229","2008/795_1","cows","0"
"5230","2008/794_1","cows","0"
"5231","2008/793_1","cows","0"
"5232","2008/792_1","cows","2"
"5233","2008/791_1","cows","3"
"5234","2008/790_1","cows","0"
"5235","2008/789_1","sheep","4"
"5236","2008/788_1","cows","1"
"5237","2008/787_1","sheep","1"
"5238","2008/786_1","cows","0"
"5239","2008/785_1","cows","1"
"5240","2008/784_1","goats","3"
"5241","2008/783_1","cows","3"
"5242","2008/782_1","sheep","1"
"5243","2008/781_1","sheep","1"
"5244","2008/780_1","cows","1"
"5245","2008/779_1","cows","3"
"5246","2008/778_1","cows","1"
"5247","2008/777_1","cows","2"
"5248","2008/776_1","cows","1"
"5249","2008/775_1","cows","1"
"5250","2008/774_1","sheep","1"
"5251","2008/773_1","cows","1"
"5252","2008/772_1","cows","4"
"5253","2008/771_1","cows","1"
"5254","2008/770_1","cows","1"
"5255","2008/769_1","cows","1"
"5256","2008/768_1","cows","2"
"5257","2008/767_1","cows","1"
"5258","2008/766_1","cows","2"
"5259","2008/765_1","cows","1"
"5260","2008/764_1","cows","0"
"5261","2008/763_1","cows","0"
"5262","2008/762_1","cows","1"
"5263","2008/761_1","sheep","1"
"5264","2008/760_1","cows","0"
"5265","2008/759_1","cows","1"
"5266","2008/758_1","cows","0"
"5267","2008/757_1","cows","0"
"5268","2008/756_1","cows","0"
"5269","2008/755_1","cows","1"
"5270","2008/754_1","cows","0"
"5271","2008/753_1","cows","0"
"5272","2008/752_1","cows","1"
"5273","2008/751_1","cows","0"
"5274","2008/750_1","cows","1"
"5275","2008/749_1","cows","1"
"5276","2008/748_1","cows","0"
"5277","2008/747_1","cows","2"
"5278","2008/746_1","cows","0"
"5279","2008/745_1","cows","1"
"5280","2008/744_1","sheep","0"
"5281","2008/743_1","cows","0"
"5282","2008/742_1","cows","0"
"5283","2008/741_1","cows","0"
"5284","2008/740_1","cows","0"
"5285","2008/739_1","cows","0"
"5286","2008/738_1","cows","0"
"5287","2008/737_1","cows","0"
"5288","2008/736_1","sheep","1"
"5289","2008/735_1","cows","1"
"5290","2008/734_1","cows","2"
"5291","2008/733_1","cows","1"
"5292","2008/732_1","cows","1"
"5293","2008/731_1","cows","1"
"5294","2008/730_1","cows","1"
"5295","2008/729_1","cows","1"
"5296","2008/728_1","cows","1"
"5297","2008/727_1","cows","2"
"5298","2008/726_1","cows","2"
"5299","2008/725_1","cows","0"
"5300","2008/724_1","cows","0"
"5301","2008/723_1","sheep","0"
